epoch,train_loss,val_loss,val_acc_top1,val_acc_top5,lr,epoch_time_s
95,2.301028,2.301718,11.2200,51.6600,0.01000000,58.9
140,2.302585,2.302585,10.1400,48.7600,0.01000000,58.9
22,0.709083,0.798754,88.9400,99.5200,0.00098138,59.4
96,2.301207,2.301644,11.0800,51.7600,0.01000000,59.0
141,2.302585,2.302585,10.1400,48.7600,0.01000000,59.7
23,0.701413,0.775742,89.7200,99.5000,0.00097914,59.1
97,2.300883,2.301573,11.0200,51.6600,0.01000000,58.7
142,2.302585,2.302585,10.1400,48.7600,0.01000000,59.5
24,0.696998,0.783486,89.3400,99.5200,0.00097678,58.3
98,2.300922,2.301505,11.2200,51.7800,0.01000000,59.2
143,2.302585,2.302585,10.1400,48.7600,0.01000000,59.3
25,0.689820,0.803077,89.0400,99.5000,0.00097429,60.4
99,2.300855,2.301568,11.1400,51.5600,0.01000000,59.0
144,2.302585,2.302585,10.1400,48.7600,0.01000000,59.7
26,0.682270,0.770631,90.6400,99.3800,0.00097168,59.8
100,2.300936,2.301608,11.1600,51.5200,0.00100000,59.5
145,2.302585,2.302585,10.1400,48.7600,0.01000000,59.7
27,0.674242,0.773591,90.3400,99.5400,0.00096895,59.5
101,2.301036,2.301478,11.0000,51.7400,0.00100000,59.4
146,2.302585,2.302585,10.1400,48.7600,0.01000000,59.3
28,0.671242,0.750847,91.4400,99.6000,0.00096610,58.0
102,2.300752,2.301530,11.3200,51.7000,0.00100000,58.9
147,2.302585,2.302585,10.1400,48.7600,0.01000000,58.6
29,0.666374,0.750014,90.9000,99.6600,0.00096312,59.3
103,2.300819,2.301503,11.1200,51.6800,0.00100000,58.8
148,2.302585,2.302585,10.1400,48.7600,0.01000000,59.3
30,0.661938,0.768823,90.3400,99.4800,0.00096003,58.9
104,2.300893,2.301562,11.0600,51.7400,0.00100000,58.5
149,2.302585,2.302585,10.1400,48.7600,0.01000000,59.3
31,0.658230,0.752606,90.9600,99.5600,0.00095682,58.6
105,2.300979,2.301547,11.2400,51.6400,0.00100000,58.8
150,2.302585,2.302585,10.1400,48.7600,0.00100000,58.9
32,0.654250,0.741061,91.8200,99.5200,0.00095348,58.8
106,2.300703,2.301509,11.1600,51.6600,0.00100000,58.9
151,2.302585,2.302585,10.1400,48.7600,0.00100000,59.5
33,0.650987,0.744197,91.5200,99.6000,0.00095003,60.2
107,2.300757,2.301534,11.2000,51.6200,0.00100000,59.6
152,2.302585,2.302585,10.1400,48.7600,0.00100000,59.6
34,0.644520,0.741591,91.6000,99.4000,0.00094647,58.7
108,2.300798,2.301529,11.1200,51.7400,0.00100000,59.2
153,2.302585,2.302585,10.1400,48.7600,0.00100000,59.0
35,0.643026,0.760545,91.1200,99.3800,0.00094279,59.0
109,2.300877,2.301502,11.2000,51.6000,0.00100000,58.4
154,2.302585,2.302585,10.1400,48.7600,0.00100000,58.8
36,0.637397,0.751259,91.6400,99.5400,0.00093899,58.5
110,2.300812,2.301427,10.8000,51.8600,0.00100000,58.7
155,2.302585,2.302585,10.1400,48.7600,0.00100000,58.9
37,0.634021,0.762191,91.3000,99.3200,0.00093508,58.8
111,2.300873,2.301464,11.1000,51.6400,0.00100000,59.4
156,2.302585,2.302585,10.1400,48.7600,0.00100000,59.8
38,0.633588,0.744581,91.4200,99.3400,0.00093105,60.7
112,2.300941,2.301560,11.1800,51.7000,0.00100000,59.9
157,2.302585,2.302585,10.1400,48.7600,0.00100000,59.5
39,0.630911,0.763586,91.0800,99.4000,0.00092692,58.8
113,2.300825,2.301545,11.2000,51.6000,0.00100000,59.0
158,2.302585,2.302585,10.1400,48.7600,0.00100000,59.6
40,0.630315,0.763578,91.0000,99.5000,0.00092267,58.8
114,2.300830,2.301492,11.3600,51.6600,0.00100000,59.1
159,2.302585,2.302585,10.1400,48.7600,0.00100000,58.5
41,0.629557,0.735117,92.3600,99.2600,0.00091832,58.7
115,2.300774,2.301472,10.9200,51.7400,0.00100000,59.3
160,2.302585,2.302585,10.1400,48.7600,0.00100000,59.1
42,0.623027,0.753575,91.5200,99.5200,0.00091385,58.7
